"birdID","tagID","datetimeGMT","latitude","longitude","sex"
"6018401",371833,2025-05-15 11:53:19,43.3573188781738,-8.84374713897705,"Male"
"6018401",371833,2025-05-15 11:58:03,43.3572807312012,-8.84355545043945,"Male"
"6018401",371833,2025-05-15 12:03:03,43.3572807312012,-8.84367847442627,"Male"
"6018401",371833,2025-05-15 12:08:04,43.3573341369629,-8.84368324279785,"Male"
"6018401",371833,2025-05-15 12:13:03,43.3569374084473,-8.84416580200195,"Male"
"6018401",371833,2025-05-15 12:18:03,43.3569564819336,-8.84409523010254,"Male"
"6018401",371833,2025-05-15 12:23:03,43.3575630187988,-8.84433364868164,"Male"
"6018401",371833,2025-05-15 12:28:02,43.3576850891113,-8.84417247772217,"Male"
"6018401",371833,2025-05-15 12:33:02,43.3576354980469,-8.84437561035156,"Male"
"6018401",371833,2025-05-15 12:38:06,43.3576889038086,-8.84424686431885,"Male"
"6018401",371833,2025-05-15 12:43:06,43.3576736450195,-8.84424686431885,"Male"
"6018401",371833,2025-05-15 12:48:14,43.3577842712402,-8.84411334991455,"Male"
"6018401",371833,2025-05-15 12:53:09,43.3577766418457,-8.84414291381836,"Male"
"6018401",371833,2025-05-15 12:58:09,43.3577728271484,-8.8441219329834,"Male"
"6018401",371833,2025-05-15 13:03:09,43.3577766418457,-8.84408760070801,"Male"
"6018401",371833,2025-05-15 13:08:09,43.3577842712402,-8.84404563903809,"Male"
"6018401",371833,2025-05-15 13:13:12,43.3577613830566,-8.84403228759766,"Male"
"6018401",371833,2025-05-15 13:18:08,43.3576126098633,-8.84412956237793,"Male"
"6018401",371833,2025-05-15 13:23:09,43.3577880859375,-8.84392929077148,"Male"
"6018401",371833,2025-05-15 13:28:03,43.3575630187988,-8.84499549865723,"Male"
